student_id,subject_title,instructor_name,evaluation_date,score_value,final_score,status_pass_fail
589,Arabic,Mahmoud Saad,2023-11-06,4,43,Passed
589,English,Sarah Adel,2023-11-07,4,43,Passed
589,Sport,Amr Helmy,2023-11-08,5,43,Passed
589,Math,Omar Lotfy,2023-11-12,3,54.3,Passed
589,Arabic,Mahmoud Saad,2023-11-13,5,43,Passed
589,English,Sarah Adel,2023-11-14,5,43,Passed
589,Sport,Amr Helmy,2023-11-15,5,43,Passed
589,Math,Omar Lotfy,2023-11-19,3,54.3,Passed
589,Arabic,Mahmoud Saad,2023-11-20,5,43,Passed
589,English,Sarah Adel,2023-11-21,5,43,Passed
589,Sport,Amr Helmy,2023-11-22,4,43,Passed
589,Math,Omar Lotfy,2023-11-26,4,54.3,Passed
589,Arabic,Mahmoud Saad,2023-11-27,5,43,Passed
589,English,Sarah Adel,2023-11-28,5,43,Passed
589,Sport,Amr Helmy,2023-11-29,5,43,Passed
589,Math,Omar Lotfy,2023-12-03,5,54.3,Passed
589,Arabic,Mahmoud Saad,2023-12-04,5,43,Passed
589,English,Sarah Adel,2023-12-05,3,43,Passed
589,Sport,Amr Helmy,2023-12-06,5,43,Passed
589,Math,Omar Lotfy,2023-12-10,5,54.3,Passed
589,Arabic,Mahmoud Saad,2023-12-11,4,43,Passed
589,English,Sarah Adel,2023-12-12,4,43,Passed
589,Sport,Amr Helmy,2023-12-13,4,43,Passed
589,Math,Omar Lotfy,2023-12-17,5,54.3,Passed
589,Arabic,Mahmoud Saad,2023-12-18,5,43,Passed
589,English,Sarah Adel,2023-12-19,4,43,Passed
589,Sport,Amr Helmy,2023-12-20,4,43,Passed
589,Math,Omar Lotfy,2024-02-09,3,54.3,Passed
589,Arabic,Mahmoud Saad,2024-02-10,4,43,Passed
589,English,Sarah Adel,2024-02-11,4,43,Passed
589,Sport,Amr Helmy,2024-02-12,5,43,Passed
589,Math,Omar Lotfy,2024-02-16,3,54.3,Passed
589,Arabic,Mahmoud Saad,2024-02-17,5,43,Passed
589,English,Sarah Adel,2024-02-18,4,43,Passed
589,Sport,Amr Helmy,2024-02-19,5,43,Passed
589,Math,Omar Lotfy,2024-02-23,3,54.3,Passed
589,Arabic,Mahmoud Saad,2024-02-24,4,43,Passed
589,English,Sarah Adel,2024-02-25,4,43,Passed
589,Sport,Amr Helmy,2024-02-26,5,43,Passed
589,Math,Omar Lotfy,2024-03-01,4,54.3,Passed
589,Arabic,Mahmoud Saad,2024-03-02,5,43,Passed
589,English,Sarah Adel,2024-03-03,3,43,Passed
589,Sport,Amr Helmy,2024-03-04,5,43,Passed
589,Math,Omar Lotfy,2024-03-08,3,54.3,Passed
589,Arabic,Mahmoud Saad,2024-03-09,4,43,Passed
589,English,Sarah Adel,2024-03-10,4,43,Passed
589,Sport,Amr Helmy,2024-03-11,5,43,Passed
589,Math,Omar Lotfy,2024-03-15,3,54.3,Passed
589,Arabic,Mahmoud Saad,2024-03-16,5,43,Passed
589,English,Sarah Adel,2024-03-17,4,43,Passed
589,Sport,Amr Helmy,2024-03-18,5,43,Passed
589,Math,Omar Lotfy,2024-03-22,4,54.3,Passed
589,Arabic,Mahmoud Saad,2024-03-23,5,43,Passed
589,English,Sarah Adel,2024-03-24,3,43,Passed
589,Sport,Amr Helmy,2024-03-25,5,43,Passed
589,Math,Omar Lotfy,2024-03-29,4,54.3,Passed
589,Arabic,Mahmoud Saad,2024-03-30,4,43,Passed
589,English,Sarah Adel,2024-03-31,4,43,Passed
589,Sport,Amr Helmy,2024-04-01,5,43,Passed
590,Math,Omar Lotfy,2023-10-01,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-10-02,4,39,Passed
590,English,Sarah Adel,2023-10-03,3,39,Passed
590,Sport,Amr Helmy,2023-10-04,3,39,Passed
590,Math,Omar Lotfy,2023-10-08,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-10-09,4,39,Passed
590,English,Sarah Adel,2023-10-10,3,39,Passed
590,Sport,Amr Helmy,2023-10-11,3,39,Passed
590,Math,Omar Lotfy,2023-10-15,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-10-16,4,39,Passed
590,English,Sarah Adel,2023-10-17,5,39,Passed
590,Sport,Amr Helmy,2023-10-18,3,39,Passed
590,Math,Omar Lotfy,2023-10-22,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-10-23,4,39,Passed
590,English,Sarah Adel,2023-10-24,4,39,Passed
590,Sport,Amr Helmy,2023-10-25,4,39,Passed
590,Math,Omar Lotfy,2023-10-29,5,54.3,Passed
590,Arabic,Mahmoud Saad,2023-10-30,5,39,Passed
590,English,Sarah Adel,2023-10-31,4,39,Passed
590,Sport,Amr Helmy,2023-11-01,3,39,Passed
590,Math,Omar Lotfy,2023-11-05,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-11-06,5,39,Passed
590,English,Sarah Adel,2023-11-07,3,39,Passed
590,Sport,Amr Helmy,2023-11-08,3,39,Passed
590,Math,Omar Lotfy,2023-11-12,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-11-13,4,39,Passed
590,English,Sarah Adel,2023-11-14,4,39,Passed
590,Sport,Amr Helmy,2023-11-15,3,39,Passed
590,Math,Omar Lotfy,2023-11-19,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-11-20,3,39,Passed
590,English,Sarah Adel,2023-11-21,4,39,Passed
590,Sport,Amr Helmy,2023-11-22,3,39,Passed
590,Math,Omar Lotfy,2023-11-26,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-11-27,5,39,Passed
590,English,Sarah Adel,2023-11-28,4,39,Passed
590,Sport,Amr Helmy,2023-11-29,3,39,Passed
590,Math,Omar Lotfy,2023-12-03,4,54.3,Passed
590,Arabic,Mahmoud Saad,2023-12-04,5,39,Passed
590,English,Sarah Adel,2023-12-05,3,39,Passed
590,Sport,Amr Helmy,2023-12-06,4,39,Passed
590,Math,Omar Lotfy,2023-12-10,3,54.3,Passed
590,Arabic,Mahmoud Saad,2023-12-11,4,39,Passed
590,English,Sarah Adel,2023-12-12,3,39,Passed
590,Sport,Amr Helmy,2023-12-13,3,39,Passed
590,Math,Omar Lotfy,2023-12-17,5,54.3,Passed
590,Arabic,Mahmoud Saad,2023-12-18,5,39,Passed
590,English,Sarah Adel,2023-12-19,4,39,Passed
590,Sport,Amr Helmy,2023-12-20,4,39,Passed
590,Math,Omar Lotfy,2024-02-09,4,54.3,Passed
590,Arabic,Mahmoud Saad,2024-02-10,4,39,Passed
590,English,Sarah Adel,2024-02-11,5,39,Passed
590,Sport,Amr Helmy,2024-02-12,3,39,Passed
590,Math,Omar Lotfy,2024-02-16,4,54.3,Passed
590,Arabic,Mahmoud Saad,2024-02-17,4,39,Passed
590,English,Sarah Adel,2024-02-18,4,39,Passed
590,Sport,Amr Helmy,2024-02-19,4,39,Passed
590,Math,Omar Lotfy,2024-02-23,4,54.3,Passed
590,Arabic,Mahmoud Saad,2024-02-24,5,39,Passed
590,English,Sarah Adel,2024-02-25,4,39,Passed
590,Sport,Amr Helmy,2024-02-26,4,39,Passed
590,Math,Omar Lotfy,2024-03-01,4,54.3,Passed
590,Arabic,Mahmoud Saad,2024-03-02,4,39,Passed
590,English,Sarah Adel,2024-03-03,3,39,Passed
590,Sport,Amr Helmy,2024-03-04,4,39,Passed
590,Math,Omar Lotfy,2024-03-08,5,54.3,Passed
590,Arabic,Mahmoud Saad,2024-03-09,4,39,Passed
590,English,Sarah Adel,2024-03-10,4,39,Passed
590,Sport,Amr Helmy,2024-03-11,3,39,Passed
590,Math,Omar Lotfy,2024-03-15,4,54.3,Passed
590,Arabic,Mahmoud Saad,2024-03-16,5,39,Passed
590,English,Sarah Adel,2024-03-17,3,39,Passed
590,Sport,Amr Helmy,2024-03-18,3,39,Passed
590,Math,Omar Lotfy,2024-03-22,5,54.3,Passed
590,Arabic,Mahmoud Saad,2024-03-23,4,39,Passed
590,English,Sarah Adel,2024-03-24,4,39,Passed
590,Sport,Amr Helmy,2024-03-25,4,39,Passed
590,Math,Omar Lotfy,2024-03-29,4,54.3,Passed
590,Arabic,Mahmoud Saad,2024-03-30,4,39,Passed
590,English,Sarah Adel,2024-03-31,5,39,Passed
590,Sport,Amr Helmy,2024-04-01,3,39,Passed
591,Math,Omar Lotfy,2023-10-01,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-10-02,4,44,Passed
591,English,Sarah Adel,2023-10-03,3,44,Passed
591,Sport,Amr Helmy,2023-10-04,4,44,Passed
591,Math,Omar Lotfy,2023-10-08,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-10-09,3,44,Passed
591,English,Sarah Adel,2023-10-10,4,44,Passed
591,Sport,Amr Helmy,2023-10-11,4,44,Passed
591,Math,Omar Lotfy,2023-10-15,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-10-16,4,44,Passed
591,English,Sarah Adel,2023-10-17,4,44,Passed
591,Sport,Amr Helmy,2023-10-18,3,44,Passed
591,Math,Omar Lotfy,2023-10-22,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-10-23,3,44,Passed
591,English,Sarah Adel,2023-10-24,5,44,Passed
591,Sport,Amr Helmy,2023-10-25,3,44,Passed
591,Math,Omar Lotfy,2023-10-29,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-10-30,3,44,Passed
591,English,Sarah Adel,2023-10-31,5,44,Passed
591,Sport,Amr Helmy,2023-11-01,5,44,Passed
591,Math,Omar Lotfy,2023-11-05,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-11-06,4,44,Passed
591,English,Sarah Adel,2023-11-07,3,44,Passed
591,Sport,Amr Helmy,2023-11-08,5,44,Passed
591,Math,Omar Lotfy,2023-11-12,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-11-13,4,44,Passed
591,English,Sarah Adel,2023-11-14,5,44,Passed
591,Sport,Amr Helmy,2023-11-15,3,44,Passed
591,Math,Omar Lotfy,2023-11-19,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-11-20,5,44,Passed
591,English,Sarah Adel,2023-11-21,4,44,Passed
591,Sport,Amr Helmy,2023-11-22,3,44,Passed
591,Math,Omar Lotfy,2023-11-26,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-11-27,4,44,Passed
591,English,Sarah Adel,2023-11-28,4,44,Passed
591,Sport,Amr Helmy,2023-11-29,4,44,Passed
591,Math,Omar Lotfy,2023-12-03,3,54.3,Passed
591,Arabic,Mahmoud Saad,2023-12-04,4,44,Passed
591,English,Sarah Adel,2023-12-05,3,44,Passed
591,Sport,Amr Helmy,2023-12-06,4,44,Passed
591,Math,Omar Lotfy,2023-12-10,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-12-11,4,44,Passed
591,English,Sarah Adel,2023-12-12,4,44,Passed
591,Sport,Amr Helmy,2023-12-13,5,44,Passed
591,Math,Omar Lotfy,2023-12-17,4,54.3,Passed
591,Arabic,Mahmoud Saad,2023-12-18,3,44,Passed
591,English,Sarah Adel,2023-12-19,4,44,Passed
591,Sport,Amr Helmy,2023-12-20,4,44,Passed
591,Math,Omar Lotfy,2024-02-09,5,54.3,Passed
591,Arabic,Mahmoud Saad,2024-02-10,5,44,Passed
591,English,Sarah Adel,2024-02-11,3,44,Passed
591,Sport,Amr Helmy,2024-02-12,3,44,Passed
591,Math,Omar Lotfy,2024-02-16,3,54.3,Passed
591,Arabic,Mahmoud Saad,2024-02-17,5,44,Passed
591,English,Sarah Adel,2024-02-18,3,44,Passed
591,Sport,Amr Helmy,2024-02-19,5,44,Passed
591,Math,Omar Lotfy,2024-02-23,4,54.3,Passed
591,Arabic,Mahmoud Saad,2024-02-24,4,44,Passed
591,English,Sarah Adel,2024-02-25,5,44,Passed
591,Sport,Amr Helmy,2024-02-26,3,44,Passed
591,Math,Omar Lotfy,2024-03-01,4,54.3,Passed
591,Arabic,Mahmoud Saad,2024-03-02,4,44,Passed
591,English,Sarah Adel,2024-03-03,3,44,Passed
591,Sport,Amr Helmy,2024-03-04,5,44,Passed
591,Math,Omar Lotfy,2024-03-08,4,54.3,Passed
591,Arabic,Mahmoud Saad,2024-03-09,4,44,Passed
591,English,Sarah Adel,2024-03-10,5,44,Passed
591,Sport,Amr Helmy,2024-03-11,3,44,Passed
591,Math,Omar Lotfy,2024-03-15,4,54.3,Passed
591,Arabic,Mahmoud Saad,2024-03-16,5,44,Passed
591,English,Sarah Adel,2024-03-17,4,44,Passed
591,Sport,Amr Helmy,2024-03-18,3,44,Passed
591,Math,Omar Lotfy,2024-03-22,4,54.3,Passed
591,Arabic,Mahmoud Saad,2024-03-23,4,44,Passed
591,English,Sarah Adel,2024-03-24,4,44,Passed
591,Sport,Amr Helmy,2024-03-25,4,44,Passed
591,Math,Omar Lotfy,2024-03-29,4,54.3,Passed
591,Arabic,Mahmoud Saad,2024-03-30,4,44,Passed
591,English,Sarah Adel,2024-03-31,4,44,Passed
591,Sport,Amr Helmy,2024-04-01,4,44,Passed
592,Math,Omar Lotfy,2023-10-01,5,54.3,Passed
592,Arabic,Mahmoud Saad,2023-10-02,5,46,Passed
592,English,Sarah Adel,2023-10-03,5,46,Passed
592,Sport,Amr Helmy,2023-10-04,4,46,Passed
592,Math,Omar Lotfy,2023-10-08,5,54.3,Passed
592,Arabic,Mahmoud Saad,2023-10-09,4,46,Passed
592,English,Sarah Adel,2023-10-10,4,46,Passed
592,Sport,Amr Helmy,2023-10-11,3,46,Passed
592,Math,Omar Lotfy,2023-10-15,5,54.3,Passed
592,Arabic,Mahmoud Saad,2023-10-16,5,46,Passed
592,English,Sarah Adel,2023-10-17,5,46,Passed
592,Sport,Amr Helmy,2023-10-18,4,46,Passed
592,Math,Omar Lotfy,2023-10-22,4,54.3,Passed
592,Arabic,Mahmoud Saad,2023-10-23,5,46,Passed
592,English,Sarah Adel,2023-10-24,5,46,Passed
592,Sport,Amr Helmy,2023-10-25,4,46,Passed
592,Math,Omar Lotfy,2023-10-29,4,54.3,Passed
592,Arabic,Mahmoud Saad,2023-10-30,5,46,Passed
592,English,Sarah Adel,2023-10-31,4,46,Passed
592,Sport,Amr Helmy,2023-11-01,4,46,Passed
592,Math,Omar Lotfy,2023-11-05,4,54.3,Passed
592,Arabic,Mahmoud Saad,2023-11-06,5,46,Passed
592,English,Sarah Adel,2023-11-07,5,46,Passed
592,Sport,Amr Helmy,2023-11-08,5,46,Passed
592,Math,Omar Lotfy,2023-11-12,4,54.3,Passed
592,Arabic,Mahmoud Saad,2023-11-13,5,46,Passed
592,English,Sarah Adel,2023-11-14,5,46,Passed
592,Sport,Amr Helmy,2023-11-15,5,46,Passed
592,Math,Omar Lotfy,2023-11-19,4,54.3,Passed
592,Arabic,Mahmoud Saad,2023-11-20,5,46,Passed
592,English,Sarah Adel,2023-11-21,4,46,Passed
592,Sport,Amr Helmy,2023-11-22,5,46,Passed
592,Math,Omar Lotfy,2023-11-26,4,54.3,Passed
592,Arabic,Mahmoud Saad,2023-11-27,5,46,Passed
592,English,Sarah Adel,2023-11-28,5,46,Passed
592,Sport,Amr Helmy,2023-11-29,3,46,Passed
592,Math,Omar Lotfy,2023-12-03,3,54.3,Passed
592,Arabic,Mahmoud Saad,2023-12-04,5,46,Passed
592,English,Sarah Adel,2023-12-05,4,46,Passed
592,Sport,Amr Helmy,2023-12-06,4,46,Passed
592,Math,Omar Lotfy,2023-12-10,3,54.3,Passed
592,Arabic,Mahmoud Saad,2023-12-11,4,46,Passed
592,English,Sarah Adel,2023-12-12,5,46,Passed
592,Sport,Amr Helmy,2023-12-13,4,46,Passed
592,Math,Omar Lotfy,2023-12-17,4,54.3,Passed
592,Arabic,Mahmoud Saad,2023-12-18,5,46,Passed
592,English,Sarah Adel,2023-12-19,5,46,Passed
592,Sport,Amr Helmy,2023-12-20,5,46,Passed
592,Math,Omar Lotfy,2024-02-09,5,54.3,Passed
592,Arabic,Mahmoud Saad,2024-02-10,4,46,Passed
592,English,Sarah Adel,2024-02-11,5,46,Passed
592,Sport,Amr Helmy,2024-02-12,5,46,Passed
592,Math,Omar Lotfy,2024-02-16,3,54.3,Passed
592,Arabic,Mahmoud Saad,2024-02-17,5,46,Passed
592,English,Sarah Adel,2024-02-18,5,46,Passed
592,Sport,Amr Helmy,2024-02-19,5,46,Passed
592,Math,Omar Lotfy,2024-02-23,4,54.3,Passed
592,Arabic,Mahmoud Saad,2024-02-24,5,46,Passed
592,English,Sarah Adel,2024-02-25,5,46,Passed
592,Sport,Amr Helmy,2024-02-26,3,46,Passed
592,Math,Omar Lotfy,2024-03-01,4,54.3,Passed
592,Arabic,Mahmoud Saad,2024-03-02,5,46,Passed
592,English,Sarah Adel,2024-03-03,5,46,Passed
592,Sport,Amr Helmy,2024-03-04,5,46,Passed
592,Math,Omar Lotfy,2024-03-08,4,54.3,Passed
592,Arabic,Mahmoud Saad,2024-03-09,5,46,Passed
592,English,Sarah Adel,2024-03-10,5,46,Passed
592,Sport,Amr Helmy,2024-03-11,3,46,Passed
592,Math,Omar Lotfy,2024-03-15,5,54.3,Passed
592,Arabic,Mahmoud Saad,2024-03-16,4,46,Passed
592,English,Sarah Adel,2024-03-17,4,46,Passed
592,Sport,Amr Helmy,2024-03-18,4,46,Passed
592,Math,Omar Lotfy,2024-03-22,4,54.3,Passed
592,Arabic,Mahmoud Saad,2024-03-23,5,46,Passed
592,English,Sarah Adel,2024-03-24,5,46,Passed
592,Sport,Amr Helmy,2024-03-25,4,46,Passed
592,Math,Omar Lotfy,2024-03-29,4,54.3,Passed
592,Arabic,Mahmoud Saad,2024-03-30,4,46,Passed
592,English,Sarah Adel,2024-03-31,5,46,Passed
592,Sport,Amr Helmy,2024-04-01,4,46,Passed
593,Math,Omar Lotfy,2023-10-01,3,54.3,Passed
593,Arabic,Mahmoud Saad,2023-10-02,4,40,Passed
593,English,Sarah Adel,2023-10-03,4,40,Passed
593,Sport,Amr Helmy,2023-10-04,4,40,Passed
593,Math,Omar Lotfy,2023-10-08,3,54.3,Passed
593,Arabic,Mahmoud Saad,2023-10-09,5,40,Passed
593,English,Sarah Adel,2023-10-10,4,40,Passed
593,Sport,Amr Helmy,2023-10-11,5,40,Passed
593,Math,Omar Lotfy,2023-10-15,5,54.3,Passed
593,Arabic,Mahmoud Saad,2023-10-16,3,40,Passed
593,English,Sarah Adel,2023-10-17,4,40,Passed
593,Sport,Amr Helmy,2023-10-18,5,40,Passed
593,Math,Omar Lotfy,2023-10-22,3,54.3,Passed
593,Arabic,Mahmoud Saad,2023-10-23,4,40,Passed
593,English,Sarah Adel,2023-10-24,4,40,Passed
593,Sport,Amr Helmy,2023-10-25,5,40,Passed
593,Math,Omar Lotfy,2023-10-29,4,54.3,Passed
593,Arabic,Mahmoud Saad,2023-10-30,4,40,Passed
593,English,Sarah Adel,2023-10-31,4,40,Passed
593,Sport,Amr Helmy,2023-11-01,5,40,Passed
593,Math,Omar Lotfy,2023-11-05,5,54.3,Passed
593,Arabic,Mahmoud Saad,2023-11-06,3,40,Passed
593,English,Sarah Adel,2023-11-07,4,40,Passed
593,Sport,Amr Helmy,2023-11-08,5,40,Passed
593,Math,Omar Lotfy,2023-11-12,4,54.3,Passed
593,Arabic,Mahmoud Saad,2023-11-13,4,40,Passed
593,English,Sarah Adel,2023-11-14,4,40,Passed
593,Sport,Amr Helmy,2023-11-15,4,40,Passed
593,Math,Omar Lotfy,2023-11-19,4,54.3,Passed
593,Arabic,Mahmoud Saad,2023-11-20,5,40,Passed
593,English,Sarah Adel,2023-11-21,4,40,Passed
593,Sport,Amr Helmy,2023-11-22,4,40,Passed
593,Math,Omar Lotfy,2023-11-26,3,54.3,Passed
593,Arabic,Mahmoud Saad,2023-11-27,4,40,Passed
593,English,Sarah Adel,2023-11-28,4,40,Passed
593,Sport,Amr Helmy,2023-11-29,5,40,Passed
593,Math,Omar Lotfy,2023-12-03,4,54.3,Passed
593,Arabic,Mahmoud Saad,2023-12-04,4,40,Passed
593,English,Sarah Adel,2023-12-05,4,40,Passed
593,Sport,Amr Helmy,2023-12-06,5,40,Passed
593,Math,Omar Lotfy,2023-12-10,5,54.3,Passed
593,Arabic,Mahmoud Saad,2023-12-11,4,40,Passed
593,English,Sarah Adel,2023-12-12,3,40,Passed
593,Sport,Amr Helmy,2023-12-13,5,40,Passed
593,Math,Omar Lotfy,2023-12-17,4,54.3,Passed
593,Arabic,Mahmoud Saad,2023-12-18,4,40,Passed
593,English,Sarah Adel,2023-12-19,4,40,Passed
593,Sport,Amr Helmy,2023-12-20,5,40,Passed
593,Math,Omar Lotfy,2024-02-09,4,54.3,Passed
593,Arabic,Mahmoud Saad,2024-02-10,4,40,Passed
593,English,Sarah Adel,2024-02-11,5,40,Passed
593,Sport,Amr Helmy,2024-02-12,5,40,Passed
593,Math,Omar Lotfy,2024-02-16,5,54.3,Passed
593,Arabic,Mahmoud Saad,2024-02-17,5,40,Passed
593,English,Sarah Adel,2024-02-18,5,40,Passed
593,Sport,Amr Helmy,2024-02-19,5,40,Passed
593,Math,Omar Lotfy,2024-02-23,4,54.3,Passed
593,Arabic,Mahmoud Saad,2024-02-24,4,40,Passed
593,English,Sarah Adel,2024-02-25,4,40,Passed
593,Sport,Amr Helmy,2024-02-26,5,40,Passed
593,Math,Omar Lotfy,2024-03-01,3,54.3,Passed
593,Arabic,Mahmoud Saad,2024-03-02,4,40,Passed
593,English,Sarah Adel,2024-03-03,3,40,Passed
593,Sport,Amr Helmy,2024-03-04,4,40,Passed
593,Math,Omar Lotfy,2024-03-08,4,54.3,Passed
593,Arabic,Mahmoud Saad,2024-03-09,5,40,Passed
593,English,Sarah Adel,2024-03-10,3,40,Passed
593,Sport,Amr Helmy,2024-03-11,5,40,Passed
593,Math,Omar Lotfy,2024-03-15,3,54.3,Passed
593,Arabic,Mahmoud Saad,2024-03-16,4,40,Passed
593,English,Sarah Adel,2024-03-17,4,40,Passed
593,Sport,Amr Helmy,2024-03-18,5,40,Passed
593,Math,Omar Lotfy,2024-03-22,4,54.3,Passed
593,Arabic,Mahmoud Saad,2024-03-23,4,40,Passed
593,English,Sarah Adel,2024-03-24,3,40,Passed
593,Sport,Amr Helmy,2024-03-25,5,40,Passed
593,Math,Omar Lotfy,2024-03-29,4,54.3,Passed
593,Arabic,Mahmoud Saad,2024-03-30,4,40,Passed
593,English,Sarah Adel,2024-03-31,4,40,Passed
593,Sport,Amr Helmy,2024-04-01,5,40,Passed
594,Math,Omar Lotfy,2023-10-01,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-10-02,4,45,Passed
594,English,Sarah Adel,2023-10-03,3,45,Passed
594,Sport,Amr Helmy,2023-10-04,3,45,Passed
594,Math,Omar Lotfy,2023-10-08,5,54.3,Passed
594,Arabic,Mahmoud Saad,2023-10-09,4,45,Passed
594,English,Sarah Adel,2023-10-10,4,45,Passed
594,Sport,Amr Helmy,2023-10-11,4,45,Passed
594,Math,Omar Lotfy,2023-10-15,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-10-16,4,45,Passed
594,English,Sarah Adel,2023-10-17,3,45,Passed
594,Sport,Amr Helmy,2023-10-18,3,45,Passed
594,Math,Omar Lotfy,2023-10-22,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-10-23,4,45,Passed
594,English,Sarah Adel,2023-10-24,3,45,Passed
594,Sport,Amr Helmy,2023-10-25,4,45,Passed
594,Math,Omar Lotfy,2023-10-29,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-10-30,3,45,Passed
594,English,Sarah Adel,2023-10-31,3,45,Passed
594,Sport,Amr Helmy,2023-11-01,3,45,Passed
594,Math,Omar Lotfy,2023-11-05,5,54.3,Passed
594,Arabic,Mahmoud Saad,2023-11-06,4,45,Passed
594,English,Sarah Adel,2023-11-07,3,45,Passed
594,Sport,Amr Helmy,2023-11-08,3,45,Passed
594,Math,Omar Lotfy,2023-11-12,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-11-13,4,45,Passed
594,English,Sarah Adel,2023-11-14,4,45,Passed
594,Sport,Amr Helmy,2023-11-15,3,45,Passed
594,Math,Omar Lotfy,2023-11-19,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-11-20,4,45,Passed
594,English,Sarah Adel,2023-11-21,4,45,Passed
594,Sport,Amr Helmy,2023-11-22,3,45,Passed
594,Math,Omar Lotfy,2023-11-26,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-11-27,4,45,Passed
594,English,Sarah Adel,2023-11-28,3,45,Passed
594,Sport,Amr Helmy,2023-11-29,4,45,Passed
594,Math,Omar Lotfy,2023-12-03,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-12-04,4,45,Passed
594,English,Sarah Adel,2023-12-05,3,45,Passed
594,Sport,Amr Helmy,2023-12-06,4,45,Passed
594,Math,Omar Lotfy,2023-12-10,4,54.3,Passed
594,Arabic,Mahmoud Saad,2023-12-11,4,45,Passed
594,English,Sarah Adel,2023-12-12,3,45,Passed
594,Sport,Amr Helmy,2023-12-13,3,45,Passed
594,Math,Omar Lotfy,2023-12-17,3,54.3,Passed
594,Arabic,Mahmoud Saad,2023-12-18,4,45,Passed
594,English,Sarah Adel,2023-12-19,3,45,Passed
594,Sport,Amr Helmy,2023-12-20,3,45,Passed
594,Math,Omar Lotfy,2024-02-09,4,54.3,Passed
594,Arabic,Mahmoud Saad,2024-02-10,4,45,Passed
594,English,Sarah Adel,2024-02-11,3,45,Passed
594,Sport,Amr Helmy,2024-02-12,3,45,Passed
594,Math,Omar Lotfy,2024-02-16,4,54.3,Passed
594,Arabic,Mahmoud Saad,2024-02-17,3,45,Passed
594,English,Sarah Adel,2024-02-18,3,45,Passed
594,Sport,Amr Helmy,2024-02-19,3,45,Passed
594,Math,Omar Lotfy,2024-02-23,4,54.3,Passed
594,Arabic,Mahmoud Saad,2024-02-24,4,45,Passed
594,English,Sarah Adel,2024-02-25,3,45,Passed
594,Sport,Amr Helmy,2024-02-26,4,45,Passed
594,Math,Omar Lotfy,2024-03-01,4,54.3,Passed
594,Arabic,Mahmoud Saad,2024-03-02,4,45,Passed
594,English,Sarah Adel,2024-03-03,3,45,Passed
594,Sport,Amr Helmy,2024-03-04,3,45,Passed
594,Math,Omar Lotfy,2024-03-08,4,54.3,Passed
594,Arabic,Mahmoud Saad,2024-03-09,4,45,Passed
594,English,Sarah Adel,2024-03-10,3,45,Passed
594,Sport,Amr Helmy,2024-03-11,3,45,Passed
594,Math,Omar Lotfy,2024-03-15,4,54.3,Passed
594,Arabic,Mahmoud Saad,2024-03-16,5,45,Passed
594,English,Sarah Adel,2024-03-17,3,45,Passed
594,Sport,Amr Helmy,2024-03-18,3,45,Passed
594,Math,Omar Lotfy,2024-03-22,4,54.3,Passed
594,Arabic,Mahmoud Saad,2024-03-23,4,45,Passed
594,English,Sarah Adel,2024-03-24,3,45,Passed
594,Sport,Amr Helmy,2024-03-25,3,45,Passed
594,Math,Omar Lotfy,2024-03-29,3,54.3,Passed
594,Arabic,Mahmoud Saad,2024-03-30,4,45,Passed
594,English,Sarah Adel,2024-03-31,3,45,Passed
594,Sport,Amr Helmy,2024-04-01,3,45,Passed
595,Math,Omar Lotfy,2023-10-01,4,54.3,Passed
595,Arabic,Mahmoud Saad,2023-10-02,5,42,Passed
595,English,Sarah Adel,2023-10-03,4,42,Passed
595,Sport,Amr Helmy,2023-10-04,5,42,Passed
595,Math,Omar Lotfy,2023-10-08,4,54.3,Passed
595,Arabic,Mahmoud Saad,2023-10-09,5,42,Passed
595,English,Sarah Adel,2023-10-10,3,42,Passed
595,Sport,Amr Helmy,2023-10-11,5,42,Passed
595,Math,Omar Lotfy,2023-10-15,4,54.3,Passed
595,Arabic,Mahmoud Saad,2023-10-16,5,42,Passed
